0,0.9990234375
1,0.998046875
2,0.9990234375
3,0.9990234375
4,0.9990234375
5,0.9970703125
6,0.998046875
7,0.998046875
8,0.9990234375
9,0.9990234375
10,1.0
11,1.0
12,0.9990234375
13,0.9990234375
14,0.9990234375
15,1.0
16,0.9990234375
17,0.998046875
18,0.9990234375
19,1.0
20,0.9970703125
21,0.9990234375
22,1.0
23,1.0
24,0.998046875
25,0.9970703125
26,0.9990234375
27,0.9990234375
28,1.0
29,0.9990234375
30,1.0
31,1.0
32,1.0
33,1.0
34,1.0
35,0.9990234375
36,1.0
37,1.0
38,0.9990234375
39,0.998046875
40,0.9990234375
41,0.9990234375
42,0.998046875
43,0.998046875
44,0.9990234375
45,0.9970703125
46,0.9970703125
47,0.998046875
48,0.9990234375
49,0.9990234375
50,0.9990234375
51,0.9990234375
52,0.9970703125
53,0.998046875
54,0.998046875
55,0.9990234375
56,1.0
57,0.99609375
58,0.9951171875
59,0.9990234375
60,0.9970703125
61,0.9990234375
62,0.9990234375
63,0.9990234375
64,0.9990234375
65,0.9990234375
66,0.9990234375
67,1.0
68,0.9990234375
69,0.998046875
70,0.9990234375
71,0.9970703125
72,0.9990234375
73,0.9990234375
74,1.0
75,0.9970703125
76,0.9970703125
77,0.9970703125
78,0.998046875
79,1.0
80,0.9990234375
81,0.998046875
82,0.998046875
83,1.0
84,0.9990234375
85,1.0
86,0.9990234375
87,0.9970703125
88,0.9970703125
89,0.9970703125
90,0.99609375
91,0.9990234375
92,0.99609375
93,0.998046875
94,0.9990234375
95,0.998046875
96,0.9990234375
97,0.998046875
98,0.9970703125
99,0.998046875
100,0.9990234375
101,0.9990234375
102,0.9990234375
103,0.9990234375
104,0.9990234375
105,1.0
106,0.998046875
107,0.998046875
108,0.998046875
109,0.9990234375
110,0.9990234375
111,0.9990234375
112,1.0
113,0.9990234375
114,0.998046875
115,1.0
116,0.9990234375
117,0.9990234375
118,0.998046875
119,0.99609375
120,0.99609375
121,0.99609375
122,0.9970703125
123,0.998046875
124,0.9970703125
125,0.998046875
126,0.9990234375
127,1.0
128,0.9990234375
129,1.0
130,0.99609375
131,0.9951171875
132,0.998046875
133,0.9990234375
134,0.9970703125
135,1.0
136,0.9990234375
137,0.998046875
138,0.998046875
139,0.9990234375
140,0.9990234375
141,0.998046875
142,0.9990234375
143,0.99609375
144,0.9970703125
145,0.998046875
146,0.9990234375
147,0.99609375
148,0.9970703125
149,0.9990234375
150,0.998046875
151,0.998046875
152,0.998046875
153,0.9990234375
154,1.0
155,1.0
156,0.9990234375
157,1.0
158,0.9990234375
159,0.9990234375
160,0.998046875
161,0.9990234375
162,0.9990234375
163,0.9990234375
164,0.9990234375
165,0.9990234375
166,0.998046875
167,0.998046875
168,1.0
169,1.0
170,0.9990234375
171,0.998046875
172,0.9970703125
173,0.998046875
174,0.9970703125
175,0.9970703125
176,1.0
177,0.9990234375
178,0.99609375
179,1.0
180,0.998046875
181,0.998046875
182,0.998046875
183,1.0
184,1.0
185,1.0
186,1.0
187,1.0
188,1.0
189,0.9970703125
190,0.998046875
191,0.9990234375
192,0.9990234375
193,1.0
194,0.9990234375
195,0.9990234375
196,0.9990234375
197,1.0
198,0.9990234375
199,1.0
200,1.0
201,1.0
202,0.998046875
203,0.998046875
204,0.998046875
205,1.0
206,0.9990234375
207,1.0
208,0.9990234375
209,1.0
210,1.0
211,1.0
212,1.0
213,1.0
214,1.0
215,1.0
216,1.0
217,1.0
218,1.0
219,0.9990234375
220,0.9990234375
221,1.0
222,0.9990234375
223,0.9990234375
224,0.9990234375
225,1.0
226,1.0
227,1.0
228,1.0
229,0.9990234375
230,0.998046875
231,1.0
232,0.9970703125
233,0.998046875
234,0.9990234375
235,1.0
236,0.9990234375
237,0.9990234375
238,0.998046875
239,0.9990234375
240,0.998046875
241,1.0
242,0.9990234375
243,1.0
244,0.9990234375
245,1.0
246,0.998046875
247,0.998046875
248,1.0
249,0.9990234375
250,1.0
251,0.9990234375
252,1.0
253,1.0
254,0.9990234375
255,1.0
256,1.0
257,1.0
258,0.9990234375
259,0.9990234375
260,0.9990234375
261,0.998046875
262,0.9990234375
263,0.998046875
264,0.9990234375
265,0.998046875
266,1.0
267,0.9990234375
268,0.9990234375
269,0.9990234375
270,0.9990234375
271,0.9990234375
272,1.0
273,0.9990234375
274,0.9990234375
275,0.9990234375
276,0.9990234375
277,1.0
278,0.9990234375
279,1.0
280,1.0
281,1.0
282,0.998046875
283,0.9990234375
284,1.0
285,0.9990234375
286,1.0
287,1.0
288,1.0
289,0.9990234375
290,1.0
291,1.0
292,1.0
293,1.0
294,1.0
295,0.9990234375
296,0.9990234375
297,1.0
298,1.0
299,1.0
300,0.9990234375
301,0.9990234375
302,1.0
303,1.0
304,1.0
305,1.0
306,1.0
307,0.9990234375
308,0.9990234375
309,0.9990234375
310,0.9990234375
311,1.0
312,1.0
313,1.0
314,1.0
315,0.9990234375
316,1.0
317,1.0
318,1.0
319,1.0
320,1.0
321,1.0
322,0.9990234375
323,0.9990234375
324,1.0
325,0.9990234375
326,1.0
327,0.9990234375
328,1.0
329,1.0
330,1.0
331,1.0
332,0.9990234375
333,1.0
334,0.9990234375
335,1.0
336,0.9990234375
337,0.9990234375
338,1.0
339,0.9990234375
340,0.9990234375
341,0.9990234375
342,0.998046875
343,0.9990234375
344,0.998046875
345,1.0
346,0.9990234375
347,0.9990234375
348,1.0
349,1.0
350,1.0
351,1.0
352,1.0
353,1.0
354,0.9990234375
355,1.0
356,0.9990234375
357,0.9990234375
358,1.0
359,1.0
360,1.0
361,0.9990234375
362,0.9990234375
363,1.0
364,1.0
365,0.9990234375
366,0.9990234375
367,1.0
368,1.0
369,0.9990234375
370,1.0
371,0.998046875
372,0.9990234375
373,1.0
374,0.9990234375
375,1.0
376,0.9990234375
377,0.998046875
378,1.0
379,1.0
380,0.9990234375
381,0.9990234375
382,0.9990234375
383,0.9990234375
384,0.9990234375
385,0.9990234375
386,1.0
387,0.9990234375
388,1.0
389,0.9990234375
390,0.9970703125
391,0.998046875
392,0.998046875
393,1.0
394,1.0
395,0.9990234375
396,0.9990234375
397,1.0
398,0.9990234375
399,0.9990234375
400,1.0
401,1.0
402,1.0
403,1.0
404,0.994140625
405,0.998046875
406,0.9990234375
407,0.9990234375
408,0.998046875
409,1.0
410,0.9990234375
411,0.9990234375
412,1.0
413,0.9990234375
414,0.99609375
415,0.998046875
416,0.998046875
417,1.0
418,0.99609375
419,1.0
420,0.998046875
421,0.9990234375
422,1.0
423,0.9990234375
424,0.9990234375
425,0.9990234375
426,0.9990234375
427,1.0
428,1.0
429,0.9970703125
430,0.998046875
431,0.9970703125
432,1.0
433,0.998046875
434,0.9990234375
435,0.998046875
436,0.998046875
437,0.998046875
438,0.9970703125
439,0.998046875
440,0.998046875
441,0.998046875
442,0.9970703125
443,0.998046875
444,0.998046875
445,1.0
446,0.9990234375
447,0.9990234375
448,0.9990234375
449,0.9990234375
450,0.99609375
451,0.998046875
452,0.99609375
453,0.99609375
454,0.9970703125
455,0.9990234375
456,0.998046875
457,0.9990234375
458,0.9990234375
459,0.9970703125
460,0.9970703125
461,0.9970703125
462,0.998046875
